MaxTemp,MinTemp,AvgDewPoint,AvgWindSpeed,AvgDayPrecip,Class
101,68.7,63.67272727,0.581818182,0.000001,1
103.5,67.3,63.43157895,0.347368421,0.000001,1
105.3,65.1,57.63829787,0.35106383,0.000001,1
104.5,64.1,57.04210526,0.273684211,0.000001,1
104.1,65.5,56.11702128,0.319148936,0.000001,1
103.8,63.9,56.18947368,0.273684211,0.000001,1
97.6,62.6,55.12631579,0.326315789,0.000001,1
98.6,67.6,61.32978723,0.138297872,0.000001,1
100.9,68.6,65.25263158,0.189473684,0.000001,1
99.1,77.1,63.37037037,0.037037037,0.000001,1
88.5,53.8,52.50746269,0.268656716,0.000001,1
96.4,54.7,48.45263158,0.515789474,0.000001,1
100.3,55.8,48.46315789,0.063157895,0.000001,1
98.3,56.7,51.22105263,0.210526316,0.000001,1
97,58.1,52.95744681,0.074468085,0.000001,1
94.6,57.7,53.67368421,0.157894737,0.000001,1
92.2,54.1,51.71578947,0.136842105,0.000001,1
95.8,57.6,49.34736842,0.126315789,0.000001,1
93.4,51.2,45.68421053,0.336842105,0.000001,1
92.8,51.7,46.08510638,0.14893617,0.000001,1
95.1,49.3,43.31578947,0.189473684,0.000001,1
91.9,58.9,38.18518519,0,0.000001,1
80.4,52,53.00640394,0.479802956,0.000001,1
86.9,50,52.82787456,0.457491289,0.000001,1
90,53.4,53.82961672,0.248432056,0.000001,1
95.5,55.2,53.91184669,0.209059233,0.000001,1
91.9,55.9,53.71010453,0.303832753,0.000001,1
91.4,54.1,53.43135889,0.294076655,0.000001,1
91.2,56.5,53.14703833,0.350522648,0.000001,1
90,54.3,51.94216028,0.356794425,0.000001,1
97,50.7,50.228223,0.223344948,0.000001,1
95,52.9,48.30905923,0.282229965,0.000001,1
93.4,50,46.25644599,0.259930314,0.000001,1
92.3,62.2,47.40120482,0.074698795,0.000001,1
65.1,34.5,22.30343137,3.017647059,0.000001,1
70.9,41.7,25.35679443,2.76445993,0.000001,1
74.1,48.2,24.93728223,3.805574913,0.000001,1
74.7,50,20.99861111,4.077777778,0.000001,1
71.6,52.2,20.47491289,5.684320557,0.000001,1
70.5,48,29.8358885,3.872473868,0.000001,1
68.5,44.2,23.51219512,3.653310105,0.000001,1
72.3,44.8,28.82280702,6.275062657,0.000001,1
70.2,52.9,27.37695035,11.50992908,0.000001,1
72,36.1,17.3006993,4.983216783,0.000001,1
75,42.6,28.39268293,2.48989547,0.000001,1
76.3,54,27.32650602,2.353012048,0.000001,1
82.4,58.6,34.20246305,2.703448276,0.000001,1
85.8,58.5,29.37665505,3.390592334,0.000001,1
80.8,55.8,42.65818815,2.380836237,0.000001,1
75.7,58.6,47.72249135,2.149480969,0.000001,1
74.7,55,48.89860627,2.239721254,0.000001,1
78.4,57.6,47.08501742,2.732404181,0.000001,1
81.1,59.2,46.65296167,3.406968641,0.000001,1
82,58.5,44.18118467,4.051567944,0.000001,1
85.5,57.9,39.81428571,3.871428571,0.000001,1
87.8,60.6,39.0989547,2.957491289,0.000001,1
82.2,60.4,39.65659722,3.584722222,0.000001,1
75.6,63.1,41.77349398,2.613253012,0.000001,1
78.8,52.3,36.57783251,3.678325123,0.000001,1
79.3,56.5,30.06515679,5.18466899,0.000001,1
80.1,47.5,13.37665505,3.718118467,0.000001,1
79.2,52.3,15.82543554,3.955400697,0.000001,1
75.7,49.3,16.94634146,3.708362369,0.000001,1
71.4,54,18.98710801,10.06236934,0.000001,1
60.8,46.4,15.98362369,7.228222997,0.000001,1
66,50.7,20.29790941,8.116376307,0.000001,1
62.6,53.2,20.9456446,12.40766551,0.000001,1
69.6,45,8.617421603,4.585365854,0.000001,1
68.5,43.7,9.141811847,4.982578397,0.000001,1
66.4,52.5,14.64578313,4.48313253,0.000001,1
100.9,64.8,51.32364532,0.835960591,0.000001,1
105.6,64.9,54.36725352,1.667957746,0.000001,1
103.1,66.6,56.81080139,2.580139373,0.000001,1
104.2,59.7,59.84041812,1.577003484,0.000001,1
106.9,63.3,54.56341463,1.518815331,0.000001,1
108.7,60.4,45.0369338,1.552264808,0.000001,1
108.7,61,42.98415493,1.669366197,0.000001,1
106.5,61,45.53205575,2.579442509,0.000001,1
99.1,59.9,46.56759582,2.813240418,0.000001,1
99.5,63.5,52.1087108,2.226132404,0.000001,1
103.3,65.7,60.23066202,2.057839721,0.000001,1
99.1,78.6,60.05903614,1.81686747,0.000001,1
101.3,53.4,41.0226601,1.460591133,0.000001,1
94.5,57,43.17038328,2.498606272,0.000001,1
91,53.6,45.89021739,2.791304348,0.000001,1
89.2,53.2,44.61843972,2.835815603,0.000001,1
90.9,51.8,46.75296167,2.433449477,0.000001,1
90,51.1,46.15365854,2.366550523,0.000001,1
89.8,51.4,43.99372822,2.805923345,0.000001,1
85.5,52.5,45.09581882,3.246341463,0.000001,1
93.2,53.1,42.73379791,2.546341463,0.000001,1
89.4,54.3,50.74666667,3.811929825,0.000001,1
83.7,54.7,51.02769784,3.825899281,0.000001,1
81.9,61,46.82222222,4.397222222,0.000001,1
91.3,56.1,43.18719212,3.181773399,0.000001,1
92.3,56.3,40.79442509,3.633101045,0.000001,1
92.5,56.4,44.44097222,3.680555556,0.000001,1
91.3,53.4,38.74912892,3.440069686,0.000001,1
87,61.8,43.86759582,3.722648084,0.000001,1
86.6,59,50.28222997,2.846341463,0.000001,1
87.1,52.3,49.57839721,3.169686411,0.000001,1
90,59.3,51.77351916,3.725087108,0.000001,1
91.1,51.7,41.18531469,3.426923077,0.000001,1
93.6,58.5,42.53125,3.403819444,0.000001,1
92.9,54.7,37.2369338,3.914982578,0.000001,1
89.8,63.9,37.75903614,3.742168675,0.000001,1
90,59.3,51.8226601,3.65320197,0.000001,1
91.1,51.7,41.18531469,3.426923077,0.000001,1
93.6,58.5,42.53125,3.403819444,0.000001,1
92.9,54.7,37.2369338,3.914982578,0.000001,1
91.4,53.1,36.17073171,3.652264808,0.000001,1
91,51.1,35.8815331,3.38989547,0.000001,1
91.5,56.2,36.73867596,2.884320557,0.000001,1
91.8,60,34.70383275,3.243902439,0.000001,1
90.3,54.9,35.48780488,3.232752613,0.000001,1
88.8,54.7,27.81533101,4.280487805,0.000001,1
86.4,51.1,26.40418118,4.355749129,0.000001,1
82.9,62.7,19.53658537,4.876829268,0.000001,1
89.8,48.4,33.05418719,3.984236453,0.000001,1
87.7,48,28.30313589,3.53902439,0.000001,1
84.1,46.3,30.07665505,3.150174216,0.000001,1
82.3,47.2,27.91637631,3.346341463,0.000001,1
82.7,43.3,29.85365854,3.489198606,0.000001,1
80,44.9,27.80139373,3.287108014,0.000001,1
79.7,39.3,26,3.418118467,0.000001,1
78.3,44.1,25.19163763,3.793379791,0.000001,1
78,47.3,25.42508711,3.668641115,0.000001,1
80.9,44.7,35.24738676,3.118466899,0.000001,1
82.5,50.3,42.12195122,3.109059233,0.000001,1
100.9,72.3,49.21958042,4.073426573,0.000001,1
101.3,74.8,49.69512195,3.857142857,0.000001,1
99,73.8,37.66608392,4.041958042,0.000001,1
97.9,69.8,45.77804878,3.494773519,0.000001,1
99.1,71.1,47.72125436,3.672473868,0.000001,1
99.7,74.7,50.54583333,3.298611111,0.000001,1
98.6,77.2,56.74909747,3.736462094,0.000001,1
100,73.4,53.68181818,3.902097902,0.000001,1
97.7,75.2,57.83554007,3.797909408,0.000001,1
100.9,74.7,54.16140351,3.231578947,0.000001,1
97.3,78.1,49.67951807,2.78313253,0.000001,1
98.8,56.8,43.6990099,0.894554455,0.000001,1
97.9,55.2,46.56376307,0.855052265,0.000001,1
98.8,57.4,49.67902098,0.796153846,0.000001,1
96.6,63.1,53.24982699,0.768858131,0.000001,1
97.2,67.6,59.37342657,0.741258741,0.000001,1
100.2,62.1,55.10801394,0.845993031,0.000001,1
98.4,64.4,59.4458042,0.698951049,0.000001,1
99.7,63.5,58.41986063,0.667595819,0.000001,1
98.8,60.6,54.93031359,0.642857143,0.000001,1
102.9,60.3,53.6048951,0.708391608,0.000001,1
95.9,62.6,57.74409722,0.401388889,0.000001,1
100.8,57.2,47.43391608,1.145454545,0.000001,1
97.7,52.5,41.49268293,1.233449477,0.000001,1
99.7,56.8,48.61608392,0.828671329,0.000001,1
101.3,62.2,55.625,0.919014085,0.000001,1
102.7,60.1,52.79965157,0.961672474,0.000001,1
101.5,61.2,52.78074074,0.92962963,0.000001,1
96.8,62.1,50.08587571,0.723163842,0.000001,1
92.8,67.5,47.88170732,0.109756098,0.000001,1
96.3,49.3,33.45073892,1.233449477,0.000001,1
93.4,47.2,30.90069686,0.828671329,0.000001,1
95.6,51.8,38.10069686,0.919014085,0.000001,1
98.3,55.8,47.68710801,0.961672474,0.000001,1
98.8,55.8,43.87560976,0.92962963,0.000001,1
99.2,55.4,43.84947735,0.723163842,0.000001,1
99.5,56.2,41.55087108,0.109756098,0.000001,1
100.1,54,34.58432056,0.109756098,0.000001,1
97.7,49.7,30.40940767,1.233449477,0.000001,1
99.7,47.5,29.33170732,0.828671329,0.000001,1
98.1,0,22.30628571,0.919014085,0.000001,1
90.4,0,25.35384615,0.961672474,0.000001,1
96.3,62.8,53.27241379,0.92962963,0.000001,1
96.3,63.2,53.96898955,0.723163842,0.000001,1
93.6,59.6,56.61602787,0.109756098,0.000001,1
97.2,61.4,57.54425087,1.545296167,0.000001,1
101.3,64.3,55.88536585,1.583275261,0.000001,1
100.6,65.5,53.36724739,1.449825784,0.000001,1
101.5,65,49.89860627,1.324041812,0.000001,1
101.2,61.7,53.97073171,1.241463415,0.000001,1
97.6,58.5,55.0641115,1.697212544,0.000001,1
89.6,58,56.78815331,1.657142857,0.000001,1
90.4,58,56.98466899,1.613240418,0.000001,1
90.2,65.9,57.06746988,1.306024096,0.000001,1
85.1,50.7,30.29408867,1.224039409,0.000001,1
82,50.5,33.31498258,0.627944251,0.000001,1
81.1,52,38.50940767,0.279512195,0.000001,1
77.4,46.2,37.09407666,0.750940767,0.000001,1
77.2,41.9,38.0174216,0.348188153,0.000001,1
79.7,45.7,35.10278746,1.181637631,0.000001,1
78.8,47.1,38.11358885,2.593379791,0.000001,1
69.1,43,35.38919861,2.410452962,0.000001,1
66.7,36,38.7358885,0.821358885,0.000001,1
68.7,37.6,35.74355401,0.755679443,0.000001,1
68.2,37.6,32.18710801,1.097979094,0.000001,1
67.1,48.4,39.02168675,0.239518072,0.000001,1
97.7,61.7,54.04827586,1.618226601,0.000001,1
95.9,60.6,55.05609756,1.930313589,0.000001,1
95,60.6,55.6184669,1.659581882,0.000001,1
93.4,60.6,53.01010453,1.268292683,0.000001,1
91.6,55.6,52.67142857,1.373170732,0.000001,1
97.2,61.9,52.36933798,1.537979094,0.000001,1
97.2,63.1,48.871777,2.122996516,0.000001,1
97.2,61.2,45.3738676,1.751219512,0.000001,1
94.8,59.9,48.01881533,1.747038328,0.000001,1
95.4,61,47.29407666,2.351219512,0.000001,1
90.5,55.6,40.22264808,2.402439024,0.000001,1
75.4,61.7,46.48915663,2.822891566,0.000001,1
91.5,0,55.36326531,2.520408163,0.000001,1
88.1,0,53.6804428,5.269372694,0.000001,1
87.6,0,51.46479401,4.524344569,0.000001,1
95.4,0,52.06550523,3.034843206,0.000001,1
99.8,69.1,51.53253275,2.126637555,0.000001,1
96.8,69.7,54.89212963,5.12962963,0.000001,1
84.8,57,56.58780488,5.459930314,0.000001,1
85.5,54,55.8040146,5.894160584,0.000001,1
78.3,0,52.06202091,6.132404181,0.000001,1
88.5,0,52.8,3.742160279,0.000001,1
91.4,65.3,52.36933798,2.024390244,0.000001,1
88.9,73.9,49.54216867,2.469879518,0.000001,1
93.9,0,52.6879397,3.095477387,0.000001,1
94.8,69.5,50.95505618,3.337078652,0.000001,1
95.8,0,55.42015209,4.825095057,0.000001,1
93.4,0,57.07091633,5.661354582,0.000001,1
98.5,61.8,58.10254237,4.381355932,0.000001,1
100,0,54.69603524,3.533039648,0.000001,1
102.8,0,58.28928571,3.379464286,0.000001,1
102.1,64,58.76330275,4.316513761,0.000001,1
98.4,0,52.77834101,5.230414747,0.000001,1
91.3,65.9,53.11863118,6.844106464,0.000001,1
95.1,0,55.15017422,6.317073171,0.000001,1
98.2,0,54.8445993,4.484320557,0.000001,1
101,0,56.87595819,3.926829268,0.000001,1
102.9,0,54.34146341,3.763066202,0.000001,1
102.8,69.2,54.27578616,3.959119497,0.000001,1
100.2,71.9,55.50491803,5.803278689,0.000001,1
97.6,95.1,56.78333333,7.944444444,0.000001,1
97.3,0,52.2015625,2.81640625,0.000001,1
97.5,65.5,55.96794425,3.543554007,0.000001,1
97.8,0,55.50491803,3.276223776,0.000001,1
95.2,0,56.78333333,4.003484321,0.000001,1
94.3,0,52.2015625,4.143356643,0.000001,1
93.8,0,55.96794425,6.204819277,0.000001,1
67.9,64.6,55.46923077,6.088888889,0.000001,1
77.9,57,54.94842105,1.271052632,0.000001,1
77.8,59.5,52.9534965,2.311188811,0.000001,1
75.6,60.6,58.09578947,0.926315789,0.000001,1
76.9,61.4,61.27269504,1.776595745,0.000001,1
72.7,59.9,58,3.794676806,0.000001,1
76.7,53.2,54.94982578,1.780487805,0.000001,1
79.3,56.4,51.32762238,2.101398601,0.000001,1
79.9,64,42.03170732,3.881533101,0.000001,1
84.7,67.4,41.2954386,3.122807018,0.000001,1
84.2,64.3,48.29638554,0.939759036,0.000001,1
73.9,50.9,51.60689655,3.064039409,0.000001,1
72.1,53.4,52.72299652,2.864111498,0.000001,1
81,59,55.81986063,1.745644599,0.000001,1
81.3,55.9,54.54370629,1.36013986,0.000001,1
85.3,62.1,58.66898955,1.132404181,0.000001,1
84.7,61.2,60.66605839,2.49270073,0.000001,1
72.9,61.5,57.61789474,3.284210526,0.000001,1
80.1,47.3,50.65156794,1.637630662,0.000001,1
88.3,50.9,51.25749129,1.693379791,0.000001,1
89.8,61.7,42.46794425,2.12195122,0.000001,1
96.1,62.6,40.12857143,1.519163763,0.000001,1
93,61.5,52.62168675,0.975903614,0.000001,1
66.9,52.5,48.4137931,0.000985222,0.000001,1
82.9,42.8,47.19201389,0,0.000001,1
93.4,46.2,51.58780488,0.003832753,0.000001,1
89.8,52.2,55.53066202,0.004181185,0.000001,1
86.5,48.6,51.51180556,0.018402778,0.000001,1
78.3,45.5,50.05993031,0.005574913,0.000001,1
79,48.6,51.46620209,0.002787456,0.000001,1
78.4,54,51.77071429,0.008214286,0.000001,1
79,46.9,50.82085308,0.01943128,0.000001,1
71.6,53.2,54.48807692,0.011923077,0.000001,1
71.6,45,47.41289199,0.002090592,0.000001,1
69.3,57.6,50.78072289,0,0.000001,1
75.9,54.7,52.87832512,9.35320197,0.000001,1
70.3,53.8,53.02125436,3.529965157,0.000001,1
82.6,59,57.36724739,3.148083624,0.000001,1
81,57,56.41533101,3.845644599,0.000001,1
82.8,61,60.59547038,3.29825784,0.000001,1
79.3,61.2,61.63170732,5.297560976,0.000001,1
74.5,61.3,59.07003484,4.396167247,0.000001,1
80.4,48.4,52.34494774,3.819163763,0.000001,1
83.5,56.8,54.07804878,7.670034843,0.000001,1
87.6,54,50.27804878,8.795470383,0.000001,1
93,57.6,45.98292683,6.700348432,0.000001,1
85.3,60.8,51.08072289,2.721686747,0.000001,1
69.4,53.8,54.11724138,2.757142857,0.000001,1
82.6,59,57.36724739,3.148083624,0.000001,1
81,57,56.41533101,3.845644599,0.000001,1
82.8,61,60.59547038,3.29825784,0.000001,1
79.3,61.2,61.63170732,5.297560976,0.000001,1
74.5,61.3,59.07003484,4.396167247,0.000001,1
80.4,48.4,52.34494774,3.819163763,0.000001,1
83.5,56.8,54.07804878,7.670034843,0.000001,1
87.6,54,50.27804878,8.795470383,0.000001,1
93,57.6,45.98292683,6.700348432,0.000001,1
85.3,53.4,52.34041812,4.226829268,0.000001,1
71.6,57.2,51.64216867,6.234939759,0.000001,1
73.6,57,52.85517241,1.914778325,0.000001,1
74.5,59,47.49721254,1.766202091,0.000001,1
77.9,61.2,47.56608392,2.073776224,0.000001,1
82,60.8,37.11289199,1.618466899,0.000001,1
81.5,66.2,41.3554007,1.773867596,0.000001,1
80.1,63.5,39.53937282,1.993728223,0.000001,1
80.4,62.4,30.46480836,2.135191638,0.000001,1
79.2,62.2,32.37700348,1.547038328,0.000001,1
80.1,62.8,39.9630662,1.394076655,0.000001,1
77.4,65.1,44.21533101,2.436585366,0.000001,1
78.3,62.1,44.76655052,2.000348432,0.000001,1
75.9,61.7,35.37228916,1.410843373,0.000001,1
97.1,52.2,52.61576355,1.890640394,0.000001,1
96.8,50,52.48780488,1.802090592,0.000001,1
88.7,49.8,53.88850174,2.136933798,0.000001,1
81.6,46.2,51.47735192,2.211149826,0.000001,1
78.8,44.2,49.03832753,2.188501742,0.000001,1
85.9,48,51.50522648,1.621254355,0.000001,1
92,50.5,53.43902439,1.76445993,0.000001,1
90.9,50.4,53.5261324,2.016376307,0.000001,1
95.3,44,47.96167247,1.32543554,0.000001,1
100.6,51,50.73090909,1.674545455,0.000001,1
107.3,57.9,48.83275261,1.565505226,0.000001,1
106.2,65.1,42.90361446,1.114457831,0.000001,1
95.3,44,47.12315271,1.495566502,0.000001,1
100.6,51,50.73090909,1.674545455,0.000001,1
107.3,57.9,48.83275261,1.565505226,0.000001,1
106.2,54.5,48.93031359,1.86097561,0.000001,1
90.3,49.9,53.06968641,1.795470383,0.000001,1
91.4,47.7,52.6993007,1.765384615,0.000001,1
89.8,48.8,52.80139373,1.744250871,0.000001,1
90.4,47.4,50.89198606,1.656445993,0.000001,1
98.3,51.7,50.38327526,1.994425087,0.000001,1
103.8,60.8,49.11149826,2.010801394,0.000001,1
102.2,54.4,52.78745645,1.901393728,0.000001,1
90.9,62.7,54.28915663,1.239759036,0.000001,1
104.6,54.6,53.28431373,1.633823529,0.000001,1
99.7,50.7,48.63414634,1.830662021,0.000001,1
94.4,58.2,52.09756098,2.098606272,0.000001,1
96.6,59.5,56.20209059,1.773867596,0.000001,1
99.3,58.7,56.54006969,1.847735192,0.000001,1
105.1,57.1,56.25087108,1.698954704,0.000001,1
109.7,54.4,52.20209059,2.354355401,0.000001,1
109.6,56.8,51.271777,1.778397213,0.000001,1
108.3,51.6,51.19860627,1.855052265,0.000001,1
105.4,52.7,51.08013937,1.779790941,0.000001,1
103.9,54.3,51.24041812,1.580487805,0.000001,1
102.3,53.9,52.22996516,1.291637631,0.000001,1
101.8,54.9,52.22299652,1.500696864,0.000001,1
100.9,52.4,49.34146341,1.507317073,0.000001,1
99.4,49.1,46.88501742,1.77456446,0.000001,1
100.1,50,47.79094077,1.689198606,0.000001,1
101.6,52,41.82926829,1.468292683,0.000001,1
98,49.8,46.06271777,1.390243902,0.000001,1
100.4,51.9,43.64808362,1.568989547,0.000001,1
100.8,52.7,44.87804878,1.409407666,0.000001,1
98.3,52.9,51.92334495,0.840069686,0.000001,1
101.5,54.5,54.06271777,1.281881533,0.000001,1
99.8,66.2,52.48192771,1.086746988,0.000001,1
100.1,50,47.48275862,1.730049261,0.000001,1
101.6,52,41.82926829,1.468292683,0.000001,1
98,49.8,46.06271777,1.390243902,0.000001,1
100.4,51.9,43.64808362,1.568989547,0.000001,1
100.8,52.7,44.87804878,1.409407666,0.000001,1
98.3,52.9,51.92334495,0.840069686,0.000001,1
101.5,54.5,54.06271777,1.281881533,0.000001,1
104,52.3,49.97560976,1.615679443,0.000001,1
102.7,55.5,49.271777,1.717770035,0.000001,1
99.4,52.7,47.74216028,1.851219512,0.000001,1
95.3,50,49.10801394,1.895470383,0.000001,1
94.1,58.6,49.26506024,1.568674699,0.000001,1
97.6,49.1,49.90640394,1.566502463,0.000001,1
96.2,48.2,51.46341463,1.405226481,0.000001,1
94.7,47.4,51.16027875,1.335888502,0.000001,1
92.6,47,48.28919861,1.649825784,0.000001,1
93.8,44.3,48.2195122,1.560278746,0.000001,1
97.5,48.3,49.66898955,1.358885017,0.000001,1
96.6,47.3,44.69337979,1.995818815,0.000001,1
96.5,47.3,41.85714286,1.541463415,0.000001,1
97.7,45.3,41.42508711,1.613240418,0.000001,1
96.2,44.8,41.78745645,2.153310105,0.000001,1
91.6,41.2,39.1184669,1.606620209,0.000001,1
76.3,55.4,44.57831325,0.701204819,0.000001,1
80.2,48.4,43.29064039,2.68817734,0.000001,1
83.1,38.9,41.7456446,1.455052265,0.000001,1
83.3,42,45.20905923,1.544250871,0.000001,1
86.5,41.2,44.8989547,1.345644599,0.000001,1
89.8,43.4,46.12455516,1.10747331,0.000001,1
98.3,45.6,40.7630662,1.298954704,0.000001,1
92.9,43.7,38.97212544,1.347735192,0.000001,1
91.4,43.8,41.59581882,1.667247387,0.000001,1
89.3,43.6,42.77351916,1.489198606,0.000001,1
94.9,44,40.38327526,1.147735192,0.000001,1
97.5,43.8,39.84320557,1.470034843,0.000001,1
93.7,55.6,42.56626506,0.689156627,0.000001,1
83.4,47.2,46.02955665,1.936945813,0.000001,1
79.5,46.4,50.07665505,1.540418118,0.000001,1
78.6,56.1,54.28571429,1.238675958,0.000001,1
76.8,52,51.43554007,0.89825784,0.000001,1
78.9,58.9,59.10452962,0.595818815,0.000001,1
82.3,59,60.49825784,1.240766551,0.000001,1
73.7,59,57.50522648,2.128919861,0.000001,1
77,48.7,53.11149826,1.191637631,0.000001,1
79.9,48.9,49.69686411,1.267944251,0.000001,1
82.3,58.4,40.14982578,2.240766551,0.000001,1
87.1,56.6,41.03135889,1.97804878,0.000001,1
88.1,56.1,49.13253012,0.804819277,0.000001,1
69.9,46.4,50.2955665,1.833497537,0.000001,1
78.6,56.1,54.28571429,1.238675958,0.000001,1
76.8,52,51.43554007,0.89825784,0.000001,1
78.9,58.9,59.10452962,0.595818815,0.000001,1
82.3,59,60.49825784,1.240766551,0.000001,1
73.7,59,57.50522648,2.128919861,0.000001,1
77,48.7,53.11149826,1.191637631,0.000001,1
79.9,48.9,49.69686411,1.267944251,0.000001,1
82.3,58.4,40.14982578,2.240766551,0.000001,1
87.1,56.6,41.03135889,1.97804878,0.000001,1
88.1,49.1,50.25524476,1.470979021,0.000001,1
78.1,51.4,50.13095238,1.285714286,0.000001,1
82.8,43.2,34.23743842,0.426600985,0.000001,1
82,46.9,42.0738676,0.443902439,0.000001,1
78.1,43.2,35.00454545,0.638811189,0.000001,1
77.9,38.1,33.6,0.58641115,0.000001,1
82.9,42.4,35.24634146,0.306620209,0.000001,1
89.1,43.7,30.51923077,0.237412587,0.000001,1
89.8,46.6,31.08626761,0.394366197,0.000001,1
88.2,47.3,31.99293286,0.402120141,0.000001,1
86.2,47.7,33.26167247,0.542857143,0.000001,1
84,46.9,34.19403509,0.556491228,0.000001,1
86.9,42.8,31.37456446,0.605923345,0.000001,1
82.6,50.5,26.76385542,0.369879518,0.000001,1
78.3,49.7,50.61354167,2.359375,0.000001,1
83.4,56.7,50.39518519,1.32962963,0.000001,1
86.3,59.4,49.39467681,1.368821293,0.000001,1
92.6,63.6,50.80035088,1.424561404,0.000001,1
90.5,68,49.89010989,1.205128205,0.000001,1
92.8,66.8,47.64666667,1.343859649,0.000001,1
92.3,72,47.14401408,2.102112676,0.000001,1
91.5,71.5,46.77852113,1.598591549,0.000001,1
92.3,70.7,42.84326241,1.595744681,0.000001,1
91.7,69.5,39.23066202,1.864111498,0.000001,1
89.3,67.2,37.49333333,1.919298246,0.000001,1
88.2,67,38.78125,0.85,0.000001,1
95.2,53.1,41.83059113,1.024630542,0.000001,1
92.2,52.2,42.71930314,1.296167247,0.000001,1
88.8,51.7,42.65937282,1.104529617,0.000001,1
89.5,52,45.90097561,1.059233449,0.000001,1
95.2,51.7,44.34254355,0.979094077,0.000001,1
99.5,55.8,46.72404181,0.853658537,0.000001,1
97.4,59.9,53.09073171,0.898954704,0.000001,1
100.8,58.5,49.34989547,0.783972125,0.000001,1
101,56.9,47.89174216,1.195121951,0.000001,1
99.5,57,43.63247387,1.700348432,0.000001,1
94.3,53.5,47.2595122,1.212543554,0.000001,1
92.8,68.4,45.63192771,1.445783133,0.000001,1
95.6,51,35.75876847,1.009852217,0.000001,1
98.1,53.7,45.89567944,0.951219512,0.000001,1
97.1,53.1,41.30195122,1.142857143,0.000001,1
99.1,50.7,39.53292683,1.108013937,0.000001,1
97.5,56.3,44.25094077,0.808362369,0.000001,1
93.8,54.8,45.78710801,0.609756098,0.000001,1
91.8,55.3,48.13958188,0.728222997,0.000001,1
89.1,49.9,42.44275261,1.177700348,0.000001,1
91.1,49.6,44.97533101,0.986062718,0.000001,1
88.3,48.1,38.1374216,1.128919861,0.000001,1
90.3,50.1,44.7254007,0.87456446,0.000001,1
89.2,61.8,45.8946988,0.963855422,0.000001,1
82.6,45,48.07920792,1.217821782,0.000001,1
86.5,46.4,48.76428571,0.879699248,0.000001,1
92.7,50.5,46.85221675,1.640394089,0.000001,1
91.4,50.5,48.84947368,1.38245614,0.000001,1
94.4,48.9,46.2493007,1.22027972,0.000001,1
96.6,48,45.78536585,1.198606272,0.000001,1
99.3,46.9,48.19512195,1.756097561,0.000001,1
105.1,43,48.90174216,0.905923345,0.000001,1
109.7,50.9,49.69157895,0.978947368,0.000001,1
109.6,50.5,50.51403509,1.421052632,0.000001,1
108.3,48.6,46.6554007,1.275261324,0.000001,1
105.4,52,45.36829268,1.146341463,0.000001,1
103.9,58.3,42.36689895,1.81533101,0.000001,1
102.3,67.8,37.18192771,1.78313253,0.000001,1
101.8,54.5,55.79104478,1.537313433,0.000001,1
100.9,52.6,54.61702128,1.393617021,0.000001,1
99.4,54.2,55.61052632,0.957894737,0.000001,1
100.1,56.2,56.52631579,1.052631579,0.000001,1
101.6,56.2,56.35789474,1.294736842,0.000001,1
98,55.5,56.27368421,1.231578947,0.000001,1
100.4,53.1,55.66315789,0.663157895,0.000001,1
100.8,55.5,55.92631579,1.315789474,0.000001,1
98.3,56.7,56.41052632,1.536842105,0.000001,1
101.5,54.4,55.82105263,1.410526316,0.000001,1
99.8,53.9,55.31578947,1.684210526,0.000001,1
100.1,55.9,55.61538462,0.884615385,0.000001,1
101.6,62.8,45.02068966,2.039359606,0.000001,1
98,64,45.87108014,1.729268293,0.000001,1
100.4,68.2,45.03205575,1.555261324,0.000001,1
100.8,63.7,45.80836237,1.528222997,0.000001,1
98.3,66.9,39.55714286,1.856898955,0.000001,1
101.5,64.2,36.6456446,1.710452962,0.000001,1
104,62.1,33.671777,1.95174216,0.000001,1
102.7,61.7,32.57317073,1.758571429,0.000001,1
99.4,60.3,36.39686411,1.955017422,0.000001,1
95.3,52.2,34.54041812,1.535052265,0.000001,1
94.1,54.3,42.15121951,1.637456446,0.000001,1
97.6,52.9,38.19277108,0.476626506,0.000001,1
96.2,67.6,60.32085561,1.524064171,0.000001,1
94.7,69.3,61.75092937,1.353159851,0.000001,1
92.6,71,60.50909091,1.429090909,0.000001,1
93.8,72.6,62.85931559,1.74904943,0.000001,1
97.5,71.1,56.89377289,1.351648352,0.000001,1
104.6,71.1,56.67537313,1.578358209,0.000001,1
103.2,71.9,55.98207885,1.297491039,0.000001,1
104.4,70.9,55.94402985,1.28358209,0.000001,1
103.5,70.5,53.51838235,1.305147059,0.000001,1
101.4,69.4,54.48905109,1.116788321,0.000001,1
106.7,72.8,56.86346863,1.166051661,0.000001,1
103.2,78.8,50.3,0.875,0.000001,1
89.3,60.9,38.46305419,2.11773399,0.000001,1
86.2,58.5,36.70731707,2.313240418,0.000001,1
81.6,57.7,36.25783972,1.984320557,0.000001,1
80.2,58.3,38.89198606,2.282229965,0.000001,1
80.3,55.7,40.70383275,1.649825784,0.000001,1
94.4,51,38.28571429,1.26445993,0.000001,1
96.6,50.3,38.54006969,1.56271777,0.000001,1
99.3,55.9,38.92682927,1.791289199,0.000001,1
105.1,53.7,38.92334495,1.620209059,0.000001,1
109.7,55,43.75609756,1.731010453,0.000001,1
109.6,54,49.77351916,1.616027875,0.000001,1
